iter	Passed	Remaining
0	4	404
1	8	435
2	13	422
3	14	345
4	15	295
5	16	261
6	17	238
7	19	219
8	20	204
9	21	192
10	22	183
11	24	177
12	25	171
13	26	164
14	27	158
15	29	152
16	30	147
17	32	147
18	33	142
19	35	143
20	37	139
21	39	139
22	42	142
23	45	144
24	48	145
25	50	143
26	52	141
27	54	139
28	58	142
29	61	142
30	64	142
31	67	142
32	69	141
33	73	142
34	75	140
35	77	137
36	79	134
37	81	132
38	83	129
39	86	130
40	88	127
41	90	124
42	92	122
43	93	119
44	95	116
45	98	115
46	101	114
47	104	113
48	106	111
49	108	108
50	111	106
51	113	104
52	115	102
53	116	99
54	119	97
55	121	95
56	123	93
57	124	90
58	126	87
59	128	85
60	129	82
61	131	80
62	134	78
63	135	76
64	137	73
65	138	71
66	139	68
67	141	66
68	142	63
69	144	61
70	146	59
71	149	57
72	150	55
73	152	53
74	153	51
75	154	48
76	156	46
77	158	44
78	159	42
79	160	40
80	162	38
81	164	36
82	166	34
83	167	31
84	170	30
85	173	28
86	176	26
87	178	24
88	181	22
89	183	20
90	187	18
91	191	16
92	192	14
93	194	12
94	199	10
95	203	8
96	207	6
97	209	4
98	212	2
99	216	0
