iter	Passed	Remaining
0	88	17596
1	93	9263
2	98	6463
3	104	5133
4	110	4299
5	118	3832
6	131	3618
7	143	3441
8	151	3216
9	160	3040
10	171	2952
11	179	2818
12	190	2742
13	200	2662
14	206	2546
15	215	2480
16	226	2435
17	235	2383
18	240	2294
19	250	2253
20	254	2169
21	258	2092
22	266	2049
23	271	1991
24	281	1970
25	289	1939
26	299	1921
27	307	1888
28	315	1860
29	330	1873
30	336	1834
31	346	1819
32	353	1787
33	359	1754
34	370	1748
35	379	1727
36	387	1709
37	399	1702
38	405	1673
39	416	1665
40	426	1655
41	433	1629
42	437	1595
43	445	1579
44	452	1558
45	461	1546
46	466	1518
47	475	1505
48	484	1493
49	494	1482
50	500	1461
51	508	1447
52	513	1423
53	525	1421
54	529	1397
55	534	1373
56	539	1352
57	542	1329
58	547	1309
59	555	1295
60	559	1275
61	565	1258
62	575	1250
63	580	1234
64	588	1221
65	598	1215
66	610	1211
67	620	1203
68	625	1187
69	633	1176
70	642	1166
71	647	1151
72	655	1140
73	668	1138
74	676	1128
75	688	1123
76	693	1108
77	705	1103
78	711	1089
79	720	1080
80	725	1066
81	733	1054
82	737	1040
83	744	1027
84	752	1018
85	757	1004
86	766	995
87	774	985
88	782	976
89	786	961
90	792	949
91	800	939
92	811	934
93	820	925
94	827	914
95	832	901
96	838	890
97	847	881
98	853	871
99	864	864
100	870	853
101	880	846
102	884	833
103	890	822
104	898	813
105	910	807
106	916	796
107	925	788
108	931	777
109	937	767
110	946	759
111	953	749
112	961	740
113	966	729
114	972	718
115	977	707
116	984	698
117	993	690
118	998	679
119	1007	671
120	1012	660
121	1017	650
122	1025	642
123	1032	632
124	1040	624
125	1045	614
126	1049	603
127	1057	594
128	1061	584
129	1072	577
130	1078	567
131	1085	559
132	1091	550
133	1098	541
134	1105	532
135	1116	525
136	1121	515
137	1129	507
138	1135	498
139	1140	488
140	1145	479
141	1150	470
142	1156	461
143	1166	453
144	1175	445
145	1181	437
146	1232	444
147	1268	445
148	1273	435
149	1281	427
150	1290	418
151	1299	410
152	1305	401
153	1310	391
154	1317	382
155	1362	384
156	1375	376
157	1390	369
158	1405	362
159	1414	353
160	1435	347
161	1444	338
162	1454	330
163	1459	320
164	1473	312
165	1480	303
166	1485	293
167	1495	284
168	1505	276
169	1522	268
170	1536	260
171	1552	252
172	1567	244
173	1576	235
174	1581	225
175	1585	216
176	1592	206
177	1597	197
178	1606	188
179	1612	179
180	1617	169
181	1624	160
182	1629	151
183	1633	142
184	1640	133
185	1647	124
186	1651	114
187	1663	106
188	1673	97
189	1679	88
190	1683	79
191	1691	70
192	1695	61
193	1699	52
194	1707	43
195	1711	34
196	1714	26
197	1720	17
198	1725	8
199	1729	0
