iter	Passed	Remaining
0	12	2445
1	25	2475
2	32	2134
3	45	2219
4	56	2207
5	71	2322
6	89	2457
7	97	2344
8	157	3333
9	166	3163
10	175	3015
11	188	2951
12	208	2999
13	233	3095
14	252	3109
15	267	3079
16	278	2998
17	289	2925
18	301	2876
19	319	2878
20	333	2846
21	344	2783
22	354	2726
23	375	2751
24	387	2709
25	399	2676
26	406	2606
27	417	2566
28	425	2510
29	439	2492
30	455	2482
31	477	2506
32	496	2513
33	507	2475
34	521	2457
35	534	2436
36	549	2422
37	567	2418
38	578	2389
39	585	2343
40	597	2318
41	607	2287
42	619	2261
43	634	2248
44	657	2264
45	678	2271
46	690	2248
47	702	2223
48	723	2228
49	739	2218
50	757	2212
51	768	2186
52	792	2197
53	807	2182
54	827	2182
55	851	2188
56	870	2183
57	883	2162
58	891	2129
59	912	2129
60	940	2142
61	951	2118
62	974	2118
63	1005	2136
64	1018	2116
65	1028	2087
66	1049	2082
67	1065	2068
68	1094	2077
69	1117	2074
70	1136	2064
71	1145	2037
72	1153	2006
73	1178	2006
74	1190	1984
75	1202	1961
76	1214	1939
77	1221	1910
78	1282	1963
79	1292	1938
80	1299	1909
81	1309	1884
82	1327	1871
83	1345	1858
84	1362	1843
85	1374	1821
86	1383	1796
87	1393	1773
88	1402	1749
89	1409	1723
90	1436	1721
91	1459	1713
92	1470	1692
93	1491	1681
94	1512	1672
95	1530	1658
96	1542	1638
97	1553	1617
98	1564	1595
99	1575	1575
100	1588	1557
101	1601	1538
102	1608	1514
103	1625	1500
104	1639	1483
105	1650	1463
106	1658	1441
107	1669	1422
108	1681	1403
109	1693	1385
110	1711	1372
111	1719	1351
112	1746	1344
113	1760	1327
114	1767	1306
115	1777	1287
116	1798	1275
117	1806	1255
118	1830	1245
119	1848	1232
120	1866	1218
121	1876	1199
122	1883	1179
123	1907	1169
124	1919	1151
125	1929	1133
126	1936	1113
127	1948	1096
128	1959	1078
129	1978	1065
130	2008	1058
131	2022	1041
132	2044	1030
133	2055	1012
134	2063	993
135	2095	986
136	2106	968
137	2121	953
138	2139	938
139	2151	922
140	2160	903
141	2207	901
142	2223	886
143	2236	869
144	2279	864
145	2290	847
146	2304	831
147	2353	826
148	2365	809
149	2386	795
150	2394	777
151	2410	761
152	2435	748
153	2443	729
154	2453	712
155	2465	695
156	2561	701
157	2569	683
158	2576	664
159	2585	646
160	2592	627
161	2621	614
162	2642	599
163	2654	582
164	2665	565
165	2674	547
166	2724	538
167	2742	522
168	2754	505
169	2770	488
170	2783	472
171	2790	454
172	2802	437
173	2819	421
174	2843	406
175	2867	391
176	2883	374
177	2913	360
178	2922	342
179	2937	326
180	2954	310
181	2984	295
182	3001	278
183	3015	262
184	3029	245
185	3042	228
186	3057	212
187	3072	196
188	3094	180
189	3113	163
190	3129	147
191	3149	131
192	3178	115
193	3194	98
194	3208	82
195	3222	65
196	3234	49
197	3246	32
198	3263	16
199	3277	0
