iter	RMSEWithUncertainty
262	-4.939737025
263	-4.940045004
264	-4.94081024
265	-4.941281713
266	-4.941770818
267	-4.942595911
268	-4.943561045
269	-4.9441369
270	-4.944710108
271	-4.945216295
272	-4.945626852
273	-4.946356559
274	-4.946876119
275	-4.947317177
276	-4.948089999
277	-4.948688832
278	-4.949686745
279	-4.950236035
280	-4.951042134
281	-4.951595953
282	-4.95206543
283	-4.952800539
284	-4.953374382
285	-4.953867059
286	-4.954572002
287	-4.955175701
288	-4.95619905
289	-4.956642593
290	-4.957272823
291	-4.957752045
292	-4.95833181
293	-4.958693336
294	-4.959270062
295	-4.959521094
296	-4.960164077
297	-4.960829859
298	-4.961443612
299	-4.961746415
300	-4.96234541
301	-4.963117748
302	-4.963751022
303	-4.964399774
304	-4.964893949
305	-4.965706189
306	-4.966240839
307	-4.966866491
308	-4.967440717
309	-4.967767685
310	-4.968435252
311	-4.968922591
312	-4.969420384
313	-4.969816477
314	-4.970308819
315	-4.970685497
316	-4.971042896
317	-4.971517242
318	-4.971749581
319	-4.972214899
320	-4.972759493
321	-4.97325807
322	-4.973979165
323	-4.974463572
324	-4.975275906
325	-4.975925999
326	-4.976612927
327	-4.977255006
328	-4.977556282
329	-4.977922959
330	-4.978476199
331	-4.978975529
332	-4.979444254
333	-4.979992154
334	-4.980618032
335	-4.980923334
336	-4.981444104
337	-4.981812052
338	-4.982706961
339	-4.983357708
340	-4.983744648
341	-4.984362946
342	-4.984866486
343	-4.985395266
344	-4.985725247
345	-4.98617868
346	-4.986639057
347	-4.986984032
348	-4.987389801
349	-4.987841277
350	-4.988301859
351	-4.988804666
352	-4.989147562
353	-4.989681446
