iter	Passed	Remaining
0	6	1305
1	18	1827
2	30	2000
3	35	1728
4	40	1564
5	45	1481
6	52	1442
7	62	1501
8	67	1436
9	74	1415
10	84	1450
11	94	1488
12	102	1470
13	108	1438
14	114	1406
15	120	1381
16	134	1442
17	143	1454
18	150	1433
19	158	1429
20	164	1398
21	169	1369
22	180	1389
23	186	1364
24	198	1389
25	205	1378
26	216	1384
27	223	1372
28	229	1355
29	237	1345
30	242	1322
31	252	1325
32	260	1316
33	264	1292
34	272	1284
35	277	1262
36	282	1245
37	290	1238
38	296	1224
39	308	1232
40	312	1213
41	322	1214
42	328	1197
43	339	1203
44	344	1187
45	356	1193
46	361	1176
47	371	1175
48	377	1163
49	387	1162
50	400	1169
51	407	1158
52	418	1160
53	424	1148
54	434	1145
55	442	1138
56	451	1132
57	456	1117
58	467	1116
59	472	1101
60	486	1108
61	496	1104
62	506	1100
63	514	1092
64	523	1086
65	533	1082
66	544	1080
67	550	1068
68	561	1065
69	567	1054
70	574	1043
71	580	1032
72	586	1020
73	593	1010
74	602	1004
75	610	995
76	616	984
77	621	971
78	626	960
79	631	946
80	636	935
81	649	934
82	661	931
83	668	923
84	673	911
85	678	899
86	683	887
87	695	884
88	777	969
89	783	958
90	789	945
91	793	931
92	797	918
93	808	911
94	819	906
95	828	898
96	838	890
97	847	881
98	861	878
99	871	871
100	883	865
101	890	855
102	902	849
103	910	840
104	920	832
105	927	822
106	939	816
107	947	807
108	956	798
109	965	789
110	974	781
111	984	773
112	992	764
113	1003	756
114	1008	745
115	1017	736
116	1024	726
117	1032	717
118	1037	706
119	1042	695
120	1051	686
121	1059	677
122	1072	671
123	1080	662
124	1089	653
125	1100	646
126	1106	636
127	1116	628
128	1122	617
129	1131	609
130	1137	598
131	1142	588
132	1147	578
133	1152	567
134	1162	559
135	1180	555
136	1190	547
137	1201	539
138	1211	531
139	1216	521
140	1223	512
141	1232	503
142	1238	493
143	1247	484
144	1256	476
145	1268	469
146	1280	461
147	1292	453
148	1306	447
149	1319	439
150	1325	430
151	1332	420
152	1342	412
153	1353	404
154	1366	396
155	1374	387
156	1387	380
157	1395	370
158	1403	361
159	1408	352
160	1417	343
161	1423	333
162	1429	324
163	1438	315
164	1447	307
165	1459	298
166	1470	290
167	1478	281
168	1489	273
169	1505	265
170	1518	257
171	1527	248
172	1537	239
173	1543	230
174	1552	221
175	1559	212
176	1567	203
177	1580	195
178	1588	186
179	1600	177
180	1613	169
181	1619	160
182	1626	151
183	1632	141
184	1637	132
185	1644	123
186	1652	114
187	1661	106
188	1667	97
189	1682	88
190	1688	79
191	1696	70
192	1702	61
193	1714	53
194	1720	44
195	1731	35
196	1737	26
197	1746	17
198	1758	8
199	1769	0
