iter	Passed	Remaining
0	11	2365
1	20	2060
2	29	1922
3	34	1688
4	42	1671
5	49	1592
6	56	1560
7	63	1521
8	70	1487
9	76	1446
10	81	1394
11	89	1398
12	96	1393
13	115	1533
14	126	1557
15	131	1515
16	144	1554
17	157	1590
18	163	1553
19	170	1535
20	176	1507
21	182	1473
22	190	1464
23	199	1461
24	205	1440
25	210	1409
26	216	1386
27	221	1359
28	226	1333
29	236	1339
30	248	1353
31	263	1382
32	268	1358
33	277	1355
34	287	1355
35	295	1346
36	305	1344
37	311	1327
38	322	1333
39	332	1328
40	371	1441
41	377	1419
42	382	1395
43	387	1372
44	393	1355
45	403	1352
46	415	1352
47	422	1336
48	431	1328
49	437	1312
50	446	1304
51	453	1289
52	468	1299
53	482	1303
54	493	1300
55	499	1283
56	514	1289
57	520	1273
58	528	1261
59	534	1246
60	546	1244
61	550	1225
62	556	1210
63	561	1194
64	573	1191
65	589	1196
66	599	1190
67	608	1180
68	614	1166
69	624	1159
70	629	1144
71	640	1138
72	648	1129
73	661	1125
74	667	1112
75	673	1098
76	680	1086
77	687	1075
78	693	1062
79	700	1051
80	711	1044
81	719	1035
82	734	1035
83	747	1032
84	759	1026
85	767	1016
86	771	1002
87	777	989
88	787	982
89	793	969
90	803	962
91	811	952
92	819	942
93	827	932
94	832	920
95	836	906
96	843	895
97	850	884
98	858	875
99	866	866
100	873	856
101	881	847
102	888	837
103	896	827
104	902	816
105	911	807
106	917	797
107	926	788
108	932	778
109	938	767
110	949	761
111	959	753
112	965	743
113	980	740
114	991	732
115	997	722
116	1003	712
117	1010	702
118	1017	692
119	1025	683
120	1033	674
121	1040	665
122	1045	654
123	1051	644
124	1061	636
125	1066	626
126	1073	617
127	1081	608
128	1091	600
129	1097	590
130	1109	584
131	1115	574
132	1126	567
133	1139	561
134	1145	551
135	1158	544
136	1167	536
137	1176	528
138	1185	520
139	1193	511
140	1203	503
141	1207	493
142	1211	483
143	1223	475
144	1234	468
145	1239	458
146	1243	448
147	1252	440
148	1258	430
149	1267	422
150	1272	413
151	1279	404
152	1284	394
153	1289	385
154	1297	376
155	1302	367
156	1306	357
157	1314	349
158	1319	340
159	1323	330
160	1331	322
161	1335	313
162	1344	305
163	1349	296
164	1358	288
165	1366	279
166	1372	271
167	1379	262
168	1383	253
169	1389	245
170	1397	236
171	1403	228
172	1412	220
173	1418	211
174	1424	203
175	1430	195
176	1470	191
177	1477	182
178	1482	173
179	1493	165
180	1500	157
181	1510	149
182	1515	140
183	1523	132
184	1538	124
185	1545	116
186	1550	107
187	1558	99
188	1563	91
189	1571	82
190	1577	74
191	1582	65
192	1591	57
193	1596	49
194	1604	41
195	1608	32
196	1613	24
197	1620	16
198	1625	8
199	1629	0
