iter	Passed	Remaining
0	7	1506
1	20	2075
2	31	2040
3	36	1809
4	41	1617
5	45	1477
6	50	1387
7	58	1401
8	63	1347
9	76	1456
10	80	1389
11	87	1373
12	91	1320
13	95	1274
14	104	1283
15	110	1272
16	119	1284
17	126	1281
18	132	1263
19	139	1251
20	143	1220
21	149	1211
22	154	1189
23	158	1163
24	164	1154
25	174	1167
26	179	1152
27	185	1136
28	189	1116
29	193	1095
30	199	1088
31	203	1069
32	207	1050
33	215	1051
34	224	1059
35	232	1057
36	236	1039
37	243	1039
38	249	1031
39	255	1021
40	268	1039
41	279	1052
42	287	1047
43	297	1056
44	304	1048
45	311	1042
46	316	1029
47	320	1014
48	329	1014
49	337	1011
50	344	1007
51	349	993
52	353	979
53	360	974
54	364	961
55	368	947
56	376	945
57	382	937
58	387	926
59	397	927
60	403	918
61	410	914
62	414	901
63	424	902
64	433	900
65	441	895
66	449	892
67	458	890
68	467	886
69	473	880
70	482	876
71	490	872
72	503	876
73	509	866
74	518	864
75	524	855
76	528	844
77	538	841
78	545	835
79	555	832
80	561	824
81	568	818
82	578	815
83	587	811
84	595	805
85	602	798
86	607	788
87	619	788
88	644	803
89	652	797
90	663	795
91	669	785
92	679	781
93	685	772
94	693	766
95	704	763
96	714	758
97	720	750
98	726	741
99	735	735
100	741	727
101	750	720
102	757	712
103	766	707
104	770	697
105	774	686
106	782	679
107	786	669
108	789	659
109	798	653
110	804	644
111	812	638
112	818	630
113	828	624
114	832	615
115	837	606
116	842	597
117	846	588
118	851	579
119	856	570
120	865	564
121	873	558
122	879	550
123	891	546
124	901	540
125	909	533
126	914	525
127	927	521
128	932	513
129	938	505
130	946	498
131	953	491
132	960	483
133	966	476
134	974	469
135	979	460
136	985	453
137	994	446
138	998	438
139	1013	434
140	1077	450
141	1081	441
142	1087	433
143	1091	424
144	1095	415
145	1102	407
146	1111	400
147	1123	394
148	1137	389
149	1143	381
150	1149	373
151	1154	364
152	1160	356
153	1168	349
154	1173	340
155	1179	332
156	1186	325
157	1191	316
158	1201	309
159	1207	301
160	1214	294
161	1221	286
162	1225	278
163	1233	270
164	1239	262
165	1249	255
166	1254	247
167	1258	239
168	1269	232
169	1273	224
170	1281	217
171	1286	209
172	1298	202
173	1303	194
174	1308	186
175	1315	179
176	1323	172
177	1331	164
178	1338	157
179	1346	149
180	1351	141
181	1364	134
182	1370	127
183	1377	119
184	1383	112
185	1393	104
186	1398	97
187	1405	89
188	1412	82
189	1417	74
190	1425	67
191	1430	59
192	1434	52
193	1443	44
194	1454	37
195	1461	29
196	1468	22
197	1477	14
198	1481	7
199	1488	0
