iter	Passed	Remaining
0	11	2215
1	23	2292
2	35	2345
3	39	1944
4	43	1702
5	48	1565
6	53	1461
7	57	1377
8	61	1304
9	69	1313
10	74	1281
11	80	1253
12	90	1294
13	95	1267
14	104	1289
15	115	1331
16	121	1303
17	126	1279
18	134	1280
19	140	1264
20	146	1250
21	152	1233
22	157	1212
23	163	1200
24	170	1196
25	175	1176
26	185	1187
27	193	1190
28	199	1176
29	212	1206
30	217	1185
31	221	1164
32	228	1157
33	239	1171
34	247	1166
35	260	1187
36	265	1170
37	272	1161
38	332	1371
39	336	1344
40	342	1326
41	346	1303
42	350	1279
43	355	1260
44	360	1242
45	365	1223
46	370	1206
47	379	1202
48	386	1192
49	397	1191
50	405	1185
51	444	1264
52	475	1318
53	489	1322
54	505	1332
55	524	1347
56	528	1326
57	537	1315
58	546	1305
59	554	1293
60	561	1279
61	582	1296
62	590	1285
63	602	1280
64	607	1260
65	612	1242
66	620	1231
67	632	1227
68	638	1212
69	646	1201
70	658	1196
71	673	1197
72	686	1194
73	697	1188
74	701	1169
75	705	1151
76	713	1139
77	717	1122
78	721	1105
79	729	1094
80	737	1083
81	746	1073
82	755	1065
83	762	1053
84	766	1037
85	770	1021
86	777	1010
87	781	995
88	785	980
89	796	973
90	800	959
91	810	950
92	819	942
93	827	933
94	834	921
95	851	922
96	864	918
97	870	906
98	880	898
99	895	895
100	903	885
101	910	874
102	915	862
103	924	853
104	929	840
105	934	828
106	943	819
107	950	809
108	957	799
109	969	792
110	974	781
111	982	771
112	990	762
113	996	751
114	1007	744
115	1012	733
116	1020	724
117	1031	716
118	1041	708
119	1049	699
120	1056	689
121	1062	679
122	1071	670
123	1080	662
124	1086	652
125	1096	643
126	1105	635
127	1112	625
128	1125	619
129	1137	612
130	1143	602
131	1151	593
132	1155	581
133	1161	571
134	1169	563
135	1180	555
136	1187	546
137	1194	536
138	1201	527
139	1207	517
140	1215	508
141	1224	500
142	1232	491
143	1242	483
144	1247	473
145	1251	462
146	1260	454
147	1267	445
148	1274	436
149	1281	427
150	1289	418
151	1297	409
152	1302	400
153	1312	391
154	1318	382
155	1324	373
156	1330	364
157	1335	355
158	1343	346
159	1350	337
160	1357	328
161	1361	319
162	1364	309
163	1369	300
164	1374	291
165	1378	282
166	1383	273
167	1390	264
168	1452	266
169	1456	257
170	1460	247
171	1465	238
172	1471	229
173	1476	220
174	1488	212
175	1493	203
176	1497	194
177	1506	186
178	1512	177
179	1528	169
180	1538	161
181	1542	152
182	1546	143
183	1551	134
184	1555	126
185	1559	117
186	1564	108
187	1569	100
188	1576	91
189	1583	83
190	1588	74
191	1602	66
192	1610	58
193	1619	50
194	1627	41
195	1639	33
196	1646	25
197	1654	16
198	1664	8
199	1669	0
