iter	Passed	Remaining
0	3	358
1	5	263
2	6	217
3	8	194
4	9	178
5	10	165
6	11	156
7	13	150
8	14	151
9	16	149
10	17	144
11	19	140
12	20	136
13	21	132
14	22	128
15	23	125
16	25	123
17	26	120
18	27	118
19	29	117
20	31	116
21	32	115
22	33	113
23	36	115
24	38	116
25	41	117
26	43	118
27	46	119
28	48	118
29	49	116
30	51	115
31	53	114
32	55	112
33	56	109
34	59	110
35	61	109
36	63	108
37	66	108
38	67	105
39	69	103
40	71	102
41	72	100
42	74	99
43	76	96
44	77	95
45	79	92
46	81	91
47	83	90
48	84	88
49	86	86
50	87	84
51	89	82
52	91	81
53	92	78
54	94	76
55	95	75
56	96	73
57	99	71
58	101	70
59	103	69
60	105	67
61	107	65
62	108	63
63	110	62
64	112	60
65	114	58
66	116	57
67	118	55
68	122	54
69	123	52
70	125	51
71	126	49
72	127	47
73	129	45
74	130	43
75	131	41
76	135	40
77	136	38
78	137	36
79	139	34
80	141	33
81	142	31
82	143	29
83	145	27
84	146	25
85	149	24
86	152	22
87	154	21
88	156	19
89	158	17
90	160	15
91	163	14
92	166	12
93	168	10
94	171	9
95	172	7
96	174	5
97	175	3
98	177	1
99	181	0
