iter	Passed	Remaining
0	6	656
1	32	1577
2	36	1195
3	39	939
4	41	781
5	69	1089
6	74	987
7	79	913
8	84	857
9	92	830
10	111	905
11	117	862
12	123	823
13	128	790
14	133	758
15	138	728
16	144	703
17	148	678
18	150	643
19	152	610
20	156	587
21	161	572
22	166	555
23	168	532
24	172	517
25	175	498
26	178	482
27	182	468
28	185	455
29	189	442
30	191	427
31	194	413
32	197	401
33	199	387
34	203	378
35	209	373
36	214	365
37	219	358
38	226	353
39	232	349
40	239	343
41	244	337
42	249	330
43	255	324
44	259	316
45	263	308
46	267	301
47	270	293
48	274	286
49	279	279
50	284	273
51	287	265
52	289	256
53	293	249
54	294	241
55	296	232
56	298	225
57	300	217
58	304	211
59	306	204
60	309	197
61	311	190
62	314	184
63	317	178
64	320	172
65	322	166
66	324	159
67	326	153
68	329	147
69	332	142
70	335	136
71	339	131
72	340	126
73	342	120
74	344	114
75	346	109
76	348	104
77	350	98
78	353	93
79	355	88
80	358	84
81	361	79
82	365	74
83	368	70
84	370	65
85	372	60
86	374	55
87	376	51
88	377	46
89	379	42
90	381	37
91	383	33
92	385	29
93	389	24
94	392	20
95	395	16
96	400	12
97	404	8
98	406	4
99	433	0
