iter	Passed	Remaining
0	9	1955
1	20	1984
2	27	1815
3	36	1803
4	43	1696
5	53	1726
6	64	1789
7	72	1746
8	88	1883
9	108	2056
10	120	2069
11	136	2138
12	146	2112
13	163	2174
14	176	2174
15	191	2197
16	202	2178
17	215	2179
18	231	2202
19	253	2279
20	276	2360
21	297	2409
22	310	2386
23	327	2403
24	344	2412
25	361	2420
26	376	2409
27	390	2398
28	408	2407
29	419	2379
30	430	2345
31	439	2309
32	447	2263
33	456	2229
34	463	2185
35	473	2157
36	480	2115
37	490	2091
38	501	2068
39	510	2041
40	518	2011
41	541	2035
42	555	2028
43	564	2000
44	575	1982
45	586	1963
46	594	1936
47	607	1924
48	617	1902
49	625	1876
50	637	1862
51	646	1840
52	656	1820
53	667	1804
54	677	1786
55	689	1772
56	708	1776
57	719	1761
58	730	1744
59	743	1734
60	754	1718
61	768	1710
62	778	1692
63	790	1679
64	800	1661
65	812	1648
66	819	1627
67	829	1610
68	837	1589
69	846	1572
70	854	1552
71	865	1538
72	874	1521
73	889	1514
74	900	1501
75	911	1487
76	919	1469
77	932	1458
78	940	1441
79	949	1424
80	960	1411
81	968	1392
82	987	1392
83	999	1380
84	1015	1373
85	1027	1362
86	1049	1363
87	1062	1351
88	1071	1336
89	1082	1322
90	1096	1313
91	1106	1298
92	1113	1281
93	1122	1265
94	1138	1258
95	1151	1247
96	1168	1240
97	1182	1231
98	1193	1217
99	1205	1205
100	1213	1189
101	1224	1176
102	1246	1173
103	1259	1162
104	1275	1154
105	1286	1140
106	1296	1127
107	1310	1116
108	1324	1105
109	1340	1096
110	1352	1084
111	1366	1073
112	1379	1062
113	1391	1049
114	1403	1037
115	1417	1026
116	1437	1019
117	1446	1005
118	1453	989
119	1467	978
120	1475	963
121	1488	951
122	1498	937
123	1506	923
124	1518	911
125	1526	896
126	1537	883
127	1550	872
128	1558	857
129	1567	844
130	1580	832
131	1601	824
132	1612	812
133	1620	798
134	1635	787
135	1651	777
136	1667	766
137	1679	754
138	1696	744
139	1708	732
140	1722	720
141	1733	707
142	1745	695
143	1762	685
144	1779	674
145	1795	664
146	1804	650
147	1827	642
148	1846	632
149	1856	618
150	1875	608
151	1895	598
152	1911	587
153	1927	575
154	1938	562
155	1954	551
156	1971	539
157	1987	528
158	2009	518
159	2025	506
160	2042	494
161	2061	483
162	2079	472
163	2095	460
164	2118	449
165	2137	437
166	2156	426
167	2185	416
168	2205	404
169	2224	392
170	2240	379
171	2275	370
172	2286	356
173	2298	343
174	2319	331
175	2335	318
176	2355	306
177	2376	293
178	2394	280
179	2414	268
180	2429	255
181	2445	241
182	2461	228
183	2470	214
184	2493	202
185	2509	188
186	2526	175
187	2543	162
188	2560	149
189	2576	135
190	2591	122
191	2616	109
192	2631	95
193	2643	81
194	2654	68
195	2674	54
196	2688	40
197	2709	27
198	2786	14
199	2847	0
