iter	Passed	Remaining
0	16	3352
1	33	3311
2	57	3773
3	64	3163
4	70	2754
5	81	2621
6	94	2617
7	113	2724
8	135	2867
9	146	2776
10	156	2680
11	170	2676
12	183	2633
13	198	2637
14	211	2607
15	217	2506
16	229	2470
17	254	2568
18	263	2513
19	277	2495
20	291	2480
21	297	2405
22	319	2462
23	343	2518
24	357	2501
25	369	2470
26	380	2438
27	393	2418
28	406	2397
29	419	2375
30	427	2331
31	443	2328
32	457	2317
33	471	2303
34	499	2353
35	528	2408
36	544	2397
37	555	2367
38	564	2332
39	572	2289
40	586	2276
41	603	2269
42	619	2262
43	630	2234
44	640	2206
45	650	2177
46	675	2199
47	699	2214
48	714	2200
49	729	2188
50	784	2291
51	795	2263
52	805	2232
53	825	2232
54	847	2234
55	869	2237
56	891	2237
57	909	2227
58	930	2223
59	944	2204
60	952	2169
61	959	2136
62	970	2110
63	978	2078
64	987	2050
65	993	2017
66	1003	1992
67	1011	1962
68	1023	1943
69	1029	1912
70	1039	1889
71	1057	1880
72	1073	1867
73	1079	1838
74	1092	1820
75	1104	1802
76	1112	1776
77	1122	1755
78	1134	1737
79	1155	1733
80	1171	1720
81	1185	1705
82	1202	1694
83	1212	1674
84	1232	1668
85	1242	1646
86	1253	1628
87	1267	1612
88	1282	1599
89	1291	1578
90	1314	1574
91	1328	1559
92	1347	1550
93	1359	1532
94	1375	1519
95	1388	1504
96	1400	1486
97	1411	1469
98	1423	1452
99	1444	1444
100	1450	1421
101	1470	1412
102	1483	1397
103	1505	1389
104	1522	1377
105	1532	1358
106	1547	1344
107	1566	1334
108	1583	1322
109	1604	1313
110	1613	1294
111	1628	1279
112	1637	1260
113	1655	1249
114	1673	1237
115	1694	1226
116	1705	1209
117	1723	1197
118	1743	1186
119	1762	1174
120	1781	1162
121	1791	1145
122	1803	1129
123	1811	1110
124	1822	1093
125	1835	1077
126	1848	1062
127	1859	1046
128	1875	1032
129	1895	1020
130	1917	1009
131	1923	991
132	1970	992
133	1977	974
134	1986	956
135	2000	941
136	2014	926
137	2023	909
138	2036	893
139	2046	876
140	2061	862
141	2072	846
142	2084	830
143	2094	814
144	2104	798
145	2116	782
146	2137	770
147	2148	755
148	2154	737
149	2167	722
150	2179	707
151	2198	694
152	2218	681
153	2234	667
154	2250	653
155	2263	638
156	2274	622
157	2282	606
158	2294	591
159	2303	575
160	2317	561
161	2328	546
162	2348	533
163	2361	518
164	2372	503
165	2384	488
166	2396	473
167	2411	459
168	2428	445
169	2438	430
170	2452	415
171	2473	402
172	2496	389
173	2515	375
174	2548	364
175	2562	349
176	2579	335
177	2599	321
178	2621	307
179	2641	293
180	2650	278
181	2662	263
182	2683	249
183	2691	234
184	2700	218
185	2708	203
186	2718	188
187	2728	174
188	2746	159
189	2754	144
190	2769	130
191	2777	115
192	2792	101
193	2803	86
194	2811	72
195	2822	57
196	2831	43
197	2838	28
198	2853	14
199	2865	0
