iter	Passed	Remaining
0	2	272
1	4	217
2	5	186
3	6	164
4	7	148
5	8	139
6	9	131
7	11	127
8	12	123
9	13	119
10	14	116
11	15	117
12	17	114
13	18	111
14	19	110
15	20	108
16	21	105
17	23	104
18	24	104
19	25	103
20	28	106
21	32	114
22	36	122
23	38	122
24	40	120
25	41	118
26	43	117
27	44	114
28	45	111
29	47	110
30	50	111
31	51	109
32	52	107
33	53	104
34	55	103
35	56	100
36	57	97
37	58	95
38	59	92
39	60	90
40	62	89
41	65	90
42	66	88
43	67	86
44	69	85
45	71	83
46	72	81
47	73	79
48	74	77
49	75	75
50	76	73
51	79	73
52	81	71
53	82	70
54	83	68
55	85	66
56	86	65
57	87	63
58	88	61
59	89	59
60	90	57
61	93	57
62	95	56
63	97	54
64	98	53
65	99	51
66	100	49
67	101	47
68	102	46
69	103	44
70	104	42
71	106	41
72	110	40
73	112	39
74	114	38
75	115	36
76	116	34
77	118	33
78	119	31
79	121	30
80	123	28
81	125	27
82	128	26
83	129	24
84	130	23
85	131	21
86	132	19
87	133	18
88	134	16
89	135	15
90	136	13
91	139	12
92	141	10
93	143	9
94	144	7
95	145	6
96	146	4
97	147	3
98	148	1
99	150	0
