iter	Passed	Remaining
0	2	251
1	4	220
2	5	189
3	8	201
4	10	201
5	12	195
6	14	186
7	15	178
8	16	171
9	18	165
10	20	164
11	23	172
12	26	179
13	28	176
14	30	170
15	32	169
16	34	169
17	36	165
18	39	168
19	41	166
20	43	162
21	45	159
22	47	158
23	49	155
24	50	151
25	51	147
26	55	149
27	57	146
28	59	145
29	61	143
30	62	139
31	64	136
32	65	133
33	67	131
34	71	133
35	73	131
36	75	128
37	76	125
38	78	122
39	79	119
40	81	116
41	82	114
42	86	114
43	88	112
44	90	111
45	93	109
46	94	107
47	96	104
48	99	103
49	104	104
50	106	102
51	108	100
52	110	97
53	112	95
54	113	93
55	117	92
56	120	90
57	121	88
58	123	85
59	125	83
60	127	81
61	129	79
62	133	78
63	135	76
64	137	73
65	138	71
66	140	69
67	142	66
68	143	64
69	144	62
70	148	60
71	152	59
72	154	57
73	156	55
74	159	53
75	163	51
76	167	50
77	169	47
78	172	45
79	174	43
80	176	41
81	180	39
82	182	37
83	184	35
84	185	32
85	188	30
86	190	28
87	193	26
88	196	24
89	199	22
90	202	19
91	204	17
92	206	15
93	209	13
94	213	11
95	214	8
96	215	6
97	218	4
98	220	2
99	222	0
