iter	Passed	Remaining
0	8	1695
1	14	1391
2	19	1261
3	25	1256
4	30	1192
5	36	1164
6	42	1178
7	47	1141
8	54	1154
9	59	1136
10	64	1102
11	73	1148
12	78	1136
13	84	1122
14	89	1107
15	94	1081
16	98	1057
17	108	1097
18	114	1089
19	122	1103
20	126	1082
21	133	1076
22	142	1096
23	152	1121
24	157	1100
25	161	1081
26	170	1092
27	174	1074
28	180	1065
29	185	1051
30	190	1035
31	194	1020
32	202	1023
33	206	1007
34	215	1014
35	220	1006
36	234	1031
37	240	1026
38	251	1036
39	258	1032
40	268	1041
41	278	1048
42	285	1042
43	293	1041
44	300	1036
45	306	1025
46	319	1038
47	326	1032
48	336	1036
49	341	1023
50	349	1021
51	357	1018
52	364	1011
53	370	1002
54	379	999
55	383	986
56	392	985
57	399	977
58	416	995
59	429	1003
60	436	995
61	448	997
62	457	994
63	466	990
64	474	985
65	484	983
66	494	981
67	506	982
68	516	980
69	526	976
70	535	972
71	542	963
72	557	970
73	564	961
74	575	959
75	585	955
76	591	944
77	596	932
78	602	923
79	613	919
80	620	911
81	633	912
82	644	908
83	655	905
84	661	894
85	679	900
86	690	897
87	700	891
88	708	883
89	715	873
90	723	866
91	729	856
92	736	847
93	743	838
94	751	830
95	756	819
96	762	809
97	767	798
98	771	786
99	774	774
100	782	767
101	786	755
102	791	745
103	798	736
104	802	726
105	807	715
106	816	709
107	820	699
108	827	690
109	838	686
110	847	679
111	852	669
112	856	659
113	864	652
114	868	642
115	873	632
116	881	625
117	885	615
118	892	607
119	897	598
120	901	588
121	910	582
122	915	572
123	919	563
124	925	555
125	930	546
126	934	537
127	941	529
128	948	521
129	954	513
130	960	506
131	969	499
132	974	491
133	979	482
134	983	473
135	990	465
136	994	457
137	999	448
138	1012	444
139	1019	437
140	1066	446
141	1073	438
142	1077	429
143	1081	420
144	1088	413
145	1093	404
146	1098	396
147	1105	388
148	1121	383
149	1127	375
150	1143	371
151	1153	364
152	1158	355
153	1167	348
154	1174	340
155	1180	333
156	1186	324
157	1192	317
158	1200	309
159	1210	302
160	1220	295
161	1224	287
162	1234	280
163	1240	272
164	1253	265
165	1263	258
166	1269	250
167	1279	243
168	1284	235
169	1288	227
170	1295	219
171	1299	211
172	1303	203
173	1309	195
174	1314	187
175	1318	179
176	1322	171
177	1333	164
178	1337	156
179	1344	149
180	1352	141
181	1357	134
182	1362	126
183	1366	118
184	1370	111
185	1383	104
186	1388	96
187	1394	88
188	1398	81
189	1402	73
190	1410	66
191	1415	58
192	1421	51
193	1427	44
194	1431	36
195	1435	29
196	1443	21
197	1449	14
198	1458	7
199	1463	0
