iter	Passed	Remaining
0	7	783
1	10	509
2	12	400
3	13	330
4	15	290
5	16	262
6	18	242
7	20	232
8	21	220
9	23	208
10	24	198
11	25	189
12	27	181
13	28	175
14	29	169
15	31	163
16	32	159
17	34	155
18	35	151
19	36	147
20	38	145
21	40	141
22	41	139
23	43	137
24	44	134
25	46	131
26	47	129
27	50	129
28	51	126
29	53	123
30	54	121
31	56	119
32	57	117
33	59	114
34	60	112
35	61	109
36	63	108
37	65	106
38	67	104
39	68	102
40	70	100
41	72	100
42	73	98
43	75	95
44	76	93
45	78	91
46	80	91
47	82	89
48	84	87
49	85	85
50	86	83
51	88	81
52	89	79
53	90	77
54	92	75
55	95	75
56	97	73
57	98	71
58	99	69
59	101	67
60	102	65
61	103	63
62	105	61
63	106	59
64	108	58
65	111	57
66	112	55
67	113	53
68	115	51
69	116	49
70	118	48
71	119	46
72	120	44
73	122	42
74	124	41
75	127	40
76	128	38
77	129	36
78	131	34
79	132	33
80	133	31
81	135	29
82	136	28
83	139	26
84	141	24
85	142	23
86	143	21
87	145	19
88	146	18
89	148	16
90	149	14
91	150	13
92	153	11
93	156	9
94	159	8
95	161	6
96	163	5
97	164	3
98	166	1
99	168	0
