iter	Passed	Remaining
0	3	732
1	6	616
2	9	591
3	10	530
4	12	483
5	13	448
6	15	426
7	17	409
8	18	396
9	20	384
10	23	400
11	26	418
12	30	443
13	32	430
14	33	418
15	35	408
16	37	399
17	38	391
18	40	382
19	41	374
20	43	369
21	44	363
22	46	358
23	48	352
24	49	346
25	50	341
26	54	351
27	56	348
28	58	344
29	60	341
30	61	337
31	63	333
32	65	330
33	66	326
34	68	323
35	70	320
36	71	316
37	73	313
38	74	309
39	76	305
40	77	301
41	79	297
42	81	296
43	84	301
44	88	303
45	91	306
46	94	306
47	97	307
48	192	592
49	193	580
50	197	578
51	199	568
52	201	557
53	202	547
54	203	537
55	205	528
56	206	518
57	207	509
58	209	500
59	213	497
60	216	494
61	219	489
62	223	485
63	226	481
64	230	478
65	233	474
66	236	469
67	239	464
68	243	461
69	246	458
70	249	454
71	253	450
72	256	445
73	260	442
74	262	437
75	264	432
76	267	427
77	270	422
78	272	416
79	276	414
80	279	410
81	282	406
82	285	402
83	288	399
84	292	395
85	294	390
86	297	386
87	300	381
88	302	377
89	305	373
90	307	368
91	310	364
92	312	359
93	314	355
94	318	352
95	321	347
96	323	343
97	326	340
98	329	336
99	333	333
100	336	329
101	339	326
102	343	323
103	345	319
104	349	316
105	352	312
106	354	307
107	357	304
108	360	300
109	362	296
110	366	294
111	369	290
112	372	287
113	375	283
114	379	280
115	382	277
116	386	274
117	389	270
118	392	266
119	395	263
120	398	260
121	401	256
122	404	253
123	406	249
124	409	245
125	412	242
126	414	238
127	416	234
128	417	229
129	419	225
130	421	221
131	425	218
132	426	214
133	428	210
134	429	206
135	431	202
136	432	199
137	435	195
138	437	192
139	441	189
140	444	185
141	446	182
142	448	178
143	450	175
144	451	171
145	455	168
146	458	165
147	459	161
148	461	157
149	462	154
150	464	150
151	466	147
152	468	143
153	470	140
154	471	137
155	473	133
156	475	130
157	476	126
158	477	123
159	479	119
160	482	116
161	485	113
162	488	110
163	490	107
164	492	104
165	494	101
166	496	98
167	498	95
168	502	92
169	504	89
170	508	86
171	512	83
172	516	80
173	519	77
174	522	74
175	524	71
176	527	68
177	531	65
178	533	62
179	536	59
180	539	56
181	542	53
182	545	50
183	549	47
184	551	44
185	554	41
186	557	38
187	559	35
188	562	32
189	565	29
190	567	26
191	568	23
192	570	20
193	572	17
194	576	14
195	579	11
196	583	8
197	585	5
198	591	2
199	595	0
