iter	Passed	Remaining
0	3	325
1	7	343
2	10	331
3	11	287
4	13	256
5	14	234
6	16	216
7	17	202
8	18	191
9	20	188
10	23	189
11	24	182
12	26	177
13	27	170
14	28	163
15	29	157
16	31	152
17	32	147
18	33	142
19	34	138
20	37	141
21	39	139
22	41	139
23	42	135
24	44	132
25	45	130
26	47	127
27	48	123
28	49	122
29	53	124
30	54	121
31	56	119
32	57	116
33	58	114
34	60	112
35	61	108
36	62	106
37	63	104
38	64	101
39	67	101
40	69	99
41	70	97
42	71	94
43	72	92
44	74	90
45	75	88
46	76	85
47	77	83
48	78	81
49	79	79
50	81	78
51	84	77
52	86	76
53	87	74
54	88	72
55	90	70
56	91	69
57	92	67
58	94	65
59	95	63
60	97	62
61	99	60
62	100	59
63	101	57
64	102	55
65	103	53
66	105	51
67	106	50
68	107	48
69	108	46
70	110	44
71	112	43
72	115	42
73	117	41
74	118	39
75	119	37
76	120	36
77	121	34
78	122	32
79	124	31
80	125	29
81	128	28
82	130	26
83	132	25
84	133	23
85	136	22
86	137	20
87	139	18
88	140	17
89	144	16
90	147	14
91	148	12
92	150	11
93	151	9
94	153	8
95	154	6
96	155	4
97	158	3
98	160	1
99	162	0
