iter	Passed	Remaining
0	6	1316
1	15	1545
2	20	1334
3	24	1220
4	28	1130
5	32	1063
6	39	1076
7	43	1045
8	55	1175
9	60	1150
10	71	1226
11	79	1241
12	88	1276
13	95	1271
14	102	1268
15	109	1256
16	115	1247
17	122	1237
18	126	1207
19	130	1177
20	140	1195
21	144	1167
22	150	1158
23	163	1198
24	176	1234
25	190	1275
26	195	1250
27	204	1256
28	208	1230
29	219	1243
30	226	1234
31	283	1488
32	288	1458
33	293	1430
34	306	1447
35	316	1443
36	322	1421
37	332	1418
38	339	1403
39	345	1381
40	353	1369
41	357	1343
42	363	1328
43	369	1309
44	373	1286
45	382	1281
46	388	1265
47	396	1254
48	403	1244
49	409	1228
50	415	1212
51	419	1192
52	423	1173
53	430	1163
54	434	1146
55	445	1145
56	449	1127
57	453	1110
58	460	1101
59	465	1085
60	470	1071
61	479	1067
62	487	1060
63	497	1057
64	510	1059
65	518	1052
66	526	1045
67	531	1031
68	535	1015
69	541	1005
70	545	991
71	549	977
72	556	967
73	560	954
74	564	941
75	569	929
76	576	920
77	580	907
78	589	902
79	595	893
80	603	886
81	607	874
82	612	863
83	616	851
84	622	841
85	626	830
86	638	829
87	650	828
88	657	820
89	666	814
90	670	803
91	675	792
92	679	781
93	687	775
94	695	769
95	703	761
96	707	750
97	711	740
98	718	733
99	723	723
100	727	712
101	735	706
102	741	697
103	750	692
104	759	686
105	766	679
106	770	669
107	779	663
108	784	654
109	789	645
110	799	640
111	814	640
112	819	630
113	829	626
114	835	617
115	844	611
116	850	603
117	856	594
118	864	588
119	871	581
120	879	574
121	884	565
122	891	558
123	897	550
124	904	542
125	914	537
126	926	532
127	931	524
128	942	518
129	951	512
130	962	506
131	968	499
132	979	493
133	984	484
134	994	479
135	1002	471
136	1012	465
137	1018	457
138	1026	450
139	1038	444
140	1044	436
141	1054	430
142	1061	423
143	1067	415
144	1074	407
145	1081	399
146	1092	393
147	1097	385
148	1105	378
149	1110	370
150	1119	363
151	1127	355
152	1137	349
153	1145	342
154	1152	334
155	1161	327
156	1171	320
157	1175	312
158	1220	314
159	1242	310
160	1257	304
161	1264	296
162	1287	292
163	1300	285
164	1305	277
165	1313	268
166	1320	260
167	1325	252
168	1329	243
169	1335	235
170	1344	228
171	1353	220
172	1358	212
173	1429	213
174	1434	204
175	1439	196
176	1444	187
177	1450	179
178	1468	172
179	1476	164
180	1489	156
181	1500	148
182	1509	140
183	1517	131
184	1521	123
185	1530	115
186	1539	107
187	1550	98
188	1556	90
189	1563	82
190	1567	73
191	1572	65
192	1582	57
193	1586	49
194	1594	40
195	1602	32
196	1612	24
197	1617	16
198	1621	8
199	1628	0
