iter	Passed	Remaining
0	16	3340
1	27	2730
2	36	2364
3	54	2663
4	74	2919
5	90	2933
6	104	2872
7	120	2881
8	132	2806
9	139	2648
10	147	2539
11	155	2436
12	164	2371
13	178	2375
14	188	2320
15	202	2330
16	220	2375
17	238	2407
18	251	2392
19	263	2372
20	277	2365
21	292	2363
22	304	2343
23	314	2306
24	334	2338
25	355	2379
26	369	2367
27	385	2366
28	398	2352
29	412	2339
30	429	2342
31	444	2334
32	459	2327
33	474	2315
34	483	2278
35	496	2260
36	507	2236
37	517	2204
38	533	2200
39	554	2219
40	572	2218
41	583	2196
42	597	2180
43	612	2171
44	664	2288
45	679	2275
46	721	2347
47	764	2419
48	777	2396
49	787	2363
50	798	2331
51	809	2304
52	819	2272
53	830	2245
54	841	2219
55	855	2200
56	868	2179
57	893	2187
58	904	2161
59	922	2153
60	935	2131
61	945	2103
62	962	2092
63	976	2075
64	989	2054
65	1004	2038
66	1016	2018
67	1033	2006
68	1049	1992
69	1059	1966
70	1071	1946
71	1086	1931
72	1097	1908
73	1106	1884
74	1118	1864
75	1130	1845
76	1144	1828
77	1158	1811
78	1169	1790
79	1179	1769
80	1190	1749
81	1201	1729
82	1211	1707
83	1222	1688
84	1244	1683
85	1256	1665
86	1271	1651
87	1284	1635
88	1298	1618
89	1308	1599
90	1316	1576
91	1330	1561
92	1343	1545
93	1351	1523
94	1363	1507
95	1373	1487
96	1384	1470
97	1398	1455
98	1413	1441
99	1427	1427
100	1445	1416
101	1457	1400
102	1467	1381
103	1483	1369
104	1498	1355
105	1514	1343
106	1532	1332
107	1549	1319
108	1561	1303
109	1580	1293
110	1593	1277
111	1607	1263
112	1623	1249
113	1644	1240
114	1662	1228
115	1677	1214
116	1722	1221
117	1747	1214
118	1766	1202
119	1784	1189
120	1799	1174
121	1807	1155
122	1824	1141
123	1838	1127
124	1853	1112
125	1869	1097
126	1881	1081
127	1892	1064
128	1903	1047
129	1911	1029
130	1924	1013
131	1938	998
132	1952	983
133	1964	967
134	1973	949
135	2002	942
136	2012	925
137	2019	907
138	2035	893
139	2050	878
140	2065	864
141	2079	849
142	2090	833
143	2104	818
144	2120	804
145	2139	791
146	2151	775
147	2168	761
148	2185	748
149	2200	733
150	2214	718
151	2231	704
152	2241	688
153	2254	673
154	2271	659
155	2288	645
156	2300	629
157	2313	615
158	2327	600
159	2346	586
160	2363	572
161	2381	558
162	2391	542
163	2406	528
164	2422	513
165	2438	499
166	2454	485
167	2472	471
168	2494	457
169	2517	444
170	2530	429
171	2548	414
172	2565	400
173	2582	385
174	2593	370
175	2616	356
176	2628	341
177	2639	326
178	2663	312
179	2684	298
180	2697	283
181	2711	268
182	2721	252
183	2743	238
184	2757	223
185	2769	208
186	2783	193
187	2797	178
188	2809	163
189	2823	148
190	2842	133
191	2858	119
192	2876	104
193	2893	89
194	2915	74
195	2930	59
196	2948	44
197	2962	29
198	2977	14
199	2991	0
