iter	Passed	Remaining
0	3	320
1	5	276
2	7	257
3	9	225
4	10	203
5	12	201
6	15	200
7	16	192
8	18	185
9	20	185
10	21	177
11	23	170
12	24	165
13	26	160
14	27	155
15	28	150
16	29	146
17	31	142
18	32	138
19	35	140
20	36	138
21	38	135
22	39	132
23	40	128
24	41	125
25	43	123
26	44	120
27	45	118
28	47	115
29	49	114
30	51	114
31	53	112
32	54	110
33	55	107
34	56	105
35	58	103
36	59	100
37	60	98
38	61	96
39	63	95
40	66	95
41	68	94
42	69	92
43	71	90
44	72	88
45	73	86
46	74	84
47	76	82
48	77	80
49	80	80
50	81	78
51	82	76
52	84	74
53	85	72
54	86	70
55	87	69
56	89	67
57	90	65
58	92	63
59	95	63
60	96	61
61	97	60
62	99	58
63	100	56
64	102	55
65	104	53
66	105	52
67	108	51
68	112	50
69	114	48
70	116	47
71	118	46
72	120	44
73	122	43
74	125	41
75	127	40
76	129	38
77	131	36
78	132	35
79	135	33
80	138	32
81	141	31
82	143	29
83	145	27
84	148	26
85	150	24
86	152	22
87	154	21
88	158	19
89	160	17
90	162	16
91	164	14
92	166	12
93	168	10
94	170	8
95	172	7
96	174	5
97	176	3
98	179	1
99	181	0
