iter	Passed	Remaining
0	13	2611
1	31	3150
2	44	2899
3	52	2548
4	64	2497
5	75	2447
6	86	2377
7	100	2415
8	120	2547
9	137	2606
10	155	2668
11	175	2744
12	189	2729
13	204	2712
14	215	2656
15	230	2654
16	245	2641
17	259	2620
18	276	2634
19	289	2609
20	308	2625
21	318	2577
22	330	2543
23	343	2517
24	356	2495
25	372	2493
26	383	2457
27	395	2429
28	409	2416
29	423	2398
30	433	2364
31	447	2348
32	463	2345
33	474	2315
34	492	2322
35	505	2302
36	536	2362
37	557	2377
38	575	2377
39	593	2373
40	609	2362
41	626	2355
42	640	2338
43	654	2319
44	672	2315
45	687	2302
46	701	2282
47	718	2275
48	735	2266
49	755	2267
50	770	2251
51	785	2236
52	801	2222
53	820	2217
54	837	2207
55	845	2175
56	866	2174
57	885	2166
58	901	2155
59	914	2134
60	925	2109
61	938	2089
62	951	2068
63	963	2048
64	971	2017
65	984	1998
66	1000	1985
67	1020	1981
68	1037	1969
69	1053	1956
70	1075	1954
71	1088	1935
72	1104	1922
73	1123	1912
74	1135	1893
75	1155	1885
76	1164	1860
77	1176	1840
78	1184	1814
79	1195	1793
80	1207	1773
81	1216	1750
82	1230	1734
83	1245	1719
84	1257	1701
85	1266	1678
86	1278	1660
87	1294	1646
88	1308	1631
89	1329	1625
90	1341	1606
91	1356	1592
92	1376	1584
93	1395	1573
94	1408	1557
95	1425	1544
96	1436	1525
97	1446	1505
98	1460	1489
99	1474	1474
100	1498	1468
101	1517	1457
102	1532	1443
103	1544	1425
104	1564	1415
105	1580	1401
106	1589	1381
107	1604	1366
108	1618	1350
109	1630	1333
110	1639	1314
111	1649	1296
112	1665	1282
113	1686	1272
114	1704	1259
115	1720	1245
116	1735	1231
117	1754	1218
118	1771	1205
119	1785	1190
120	1808	1180
121	1819	1163
122	1831	1146
123	1846	1131
124	1857	1114
125	1869	1098
126	1880	1081
127	1892	1064
128	1906	1049
129	1925	1036
130	1933	1018
131	1943	1001
132	1954	984
133	1962	966
134	1989	958
135	1997	940
136	2012	925
137	2026	910
138	2040	895
139	2048	877
140	2065	864
141	2075	847
142	2089	832
143	2105	818
144	2121	804
145	2135	789
146	2150	775
147	2161	759
148	2180	746
149	2194	731
150	2206	715
151	2220	701
152	2237	687
153	2270	678
154	2288	664
155	2306	650
156	2323	636
157	2341	622
158	2353	606
159	2366	591
160	2379	576
161	2389	560
162	2404	545
163	2417	530
164	2436	516
165	2467	505
166	2491	492
167	2513	478
168	2523	462
169	2542	448
170	2560	434
171	2568	418
172	2587	403
173	2598	388
174	2615	373
175	2629	358
176	2645	343
177	2665	329
178	2680	314
179	2695	299
180	2712	284
181	2726	269
182	2741	254
183	2755	239
184	2781	225
185	2802	210
186	2823	196
187	2839	181
188	2858	166
189	2872	151
190	2883	135
191	2897	120
192	2917	105
193	2931	90
194	2945	75
195	2962	60
196	2974	45
197	2986	30
198	2994	15
199	3003	0
