iter	Passed	Remaining
0	16	3295
1	23	2288
2	31	2088
3	40	1994
4	49	1932
5	58	1906
6	67	1868
7	77	1851
8	84	1792
9	98	1862
10	104	1793
11	116	1824
12	126	1818
13	134	1785
14	146	1806
15	152	1753
16	161	1735
17	169	1708
18	176	1685
19	184	1661
20	193	1648
21	204	1654
22	212	1633
23	220	1614
24	229	1606
25	244	1637
26	252	1618
27	262	1614
28	277	1637
29	291	1650
30	306	1670
31	323	1696
32	332	1680
33	344	1681
34	361	1705
35	374	1704
36	386	1702
37	403	1720
38	420	1735
39	429	1718
40	445	1726
41	458	1723
42	465	1701
43	474	1681
44	491	1691
45	510	1708
46	531	1730
47	538	1705
48	556	1713
49	566	1700
50	577	1687
51	586	1669
52	597	1657
53	605	1638
54	619	1633
55	637	1638
56	656	1645
57	671	1643
58	684	1635
59	699	1632
60	709	1617
61	717	1597
62	724	1576
63	737	1567
64	747	1553
65	757	1537
66	781	1550
67	796	1546
68	811	1540
69	825	1533
70	838	1523
71	882	1568
72	891	1550
73	898	1530
74	905	1508
75	918	1499
76	945	1510
77	966	1512
78	990	1516
79	1009	1513
80	1022	1502
81	1029	1481
82	1039	1465
83	1056	1458
84	1064	1439
85	1074	1424
86	1087	1412
87	1097	1396
88	1105	1378
89	1114	1361
90	1124	1347
91	1139	1337
92	1146	1318
93	1162	1310
94	1175	1298
95	1197	1296
96	1208	1283
97	1222	1272
98	1238	1263
99	1258	1258
100	1273	1248
101	1293	1242
102	1302	1227
103	1311	1210
104	1324	1198
105	1335	1184
106	1353	1176
107	1374	1171
108	1393	1163
109	1408	1152
110	1423	1141
111	1447	1137
112	1456	1121
113	1474	1112
114	1494	1104
115	1518	1099
116	1545	1096
117	1563	1086
118	1585	1079
119	1600	1067
120	1611	1052
121	1624	1038
122	1647	1031
123	1663	1019
124	1675	1005
125	1697	996
126	1707	981
127	1717	966
128	1726	950
129	1741	937
130	1751	922
131	1763	908
132	1777	895
133	1791	882
134	1801	867
135	1814	853
136	1825	839
137	1840	826
138	1850	812
139	1861	797
140	1874	784
141	1890	772
142	1900	757
143	1906	741
144	1915	726
145	1922	711
146	1941	700
147	1962	689
148	2000	684
149	2007	669
150	2024	656
151	2038	643
152	2055	631
153	2068	617
154	2079	603
155	2095	591
156	2106	576
157	2155	573
158	2167	558
159	2182	545
160	2216	536
161	2231	523
162	2261	513
163	2284	501
164	2301	488
165	2316	474
166	2334	461
167	2350	447
168	2370	434
169	2381	420
170	2397	406
171	2456	399
172	2478	386
173	2522	376
174	2546	363
175	2582	352
176	2598	337
177	2621	323
178	2630	308
179	2643	293
180	2657	278
181	2676	264
182	2693	250
183	2707	235
184	2724	220
185	2758	207
186	2770	192
187	2822	180
188	2844	165
189	2888	152
190	2908	137
191	2919	121
192	2931	106
193	2959	91
194	2966	76
195	2974	60
196	2982	45
197	2995	30
198	3003	15
199	3011	0
