iter	Passed	Remaining
0	3	302
1	5	260
2	6	213
3	7	189
4	9	178
5	10	167
6	11	159
7	13	157
8	15	155
9	16	152
10	19	158
11	21	155
12	24	161
13	25	157
14	28	158
15	29	154
16	32	158
17	35	160
18	37	160
19	40	163
20	44	168
21	47	167
22	48	163
23	51	164
24	54	164
25	57	163
26	60	163
27	62	161
28	65	160
29	68	158
30	71	158
31	73	155
32	75	152
33	76	149
34	79	147
35	81	144
36	83	142
37	86	141
38	89	139
39	90	136
40	93	134
41	95	131
42	96	128
43	99	126
44	101	124
45	103	121
46	104	118
47	105	114
48	107	112
49	109	109
50	110	105
51	111	102
52	112	100
53	114	97
54	116	95
55	117	92
56	119	89
57	122	88
58	124	86
59	126	84
60	127	81
61	131	80
62	133	78
63	135	76
64	137	74
65	139	71
66	140	69
67	141	66
68	142	64
69	145	62
70	146	59
71	148	57
72	149	55
73	151	53
74	152	50
75	153	48
76	155	46
77	156	44
78	158	42
79	161	40
80	163	38
81	166	36
82	167	34
83	170	32
84	172	30
85	173	28
86	176	26
87	179	24
88	182	22
89	185	20
90	188	18
91	193	16
92	196	14
93	198	12
94	201	10
95	203	8
96	207	6
97	211	4
98	215	2
99	217	0
