iter	Passed	Remaining
0	7	1524
1	16	1641
2	24	1594
3	28	1397
4	37	1454
5	44	1428
6	51	1422
7	63	1525
8	71	1523
9	83	1592
10	94	1616
11	104	1638
12	111	1609
13	126	1678
14	138	1713
15	153	1759
16	159	1713
17	169	1713
18	179	1713
19	191	1722
20	205	1748
21	218	1770
22	234	1804
23	239	1753
24	250	1752
25	259	1735
26	269	1725
27	274	1684
28	284	1676
29	295	1674
30	306	1670
31	314	1649
32	320	1622
33	329	1609
34	337	1589
35	350	1596
36	361	1593
37	369	1575
38	377	1557
39	382	1529
40	390	1516
41	399	1501
42	408	1492
43	413	1465
44	422	1456
45	434	1454
46	442	1439
47	447	1418
48	455	1403
49	462	1386
50	468	1368
51	473	1348
52	480	1331
53	486	1314
54	491	1295
55	495	1275
56	500	1256
57	505	1237
58	512	1225
59	519	1211
60	524	1194
61	531	1183
62	541	1176
63	545	1159
64	551	1145
65	559	1136
66	569	1130
67	573	1113
68	586	1113
69	593	1102
70	593	1102
71	596	1076
72	601	1060
73	604	1043
74	607	1026
75	611	1010
76	615	996
77	619	982
78	634	984
79	639	971
80	643	956
81	654	953
82	659	940
83	673	940
84	687	940
85	696	933
86	702	923
87	709	913
88	719	907
89	728	901
90	737	893
91	743	882
92	754	877
93	769	876
94	779	870
95	790	865
96	800	858
97	803	845
98	812	837
99	819	827
100	829	820
101	832	808
102	841	799
103	851	793
104	859	785
105	866	775
106	874	767
107	883	759
108	895	754
109	903	745
110	914	740
111	920	729
112	928	721
113	936	712
114	948	706
115	952	695
116	964	690
117	974	683
118	979	672
119	989	665
120	996	655
121	1001	645
122	1012	638
123	1017	628
124	1025	620
125	1029	609
126	1038	601
127	1043	591
128	1048	581
129	1059	575
130	1069	567
131	1077	559
132	1116	566
133	1126	558
134	1145	555
135	1162	551
136	1210	560
137	1216	550
138	1221	540
139	1243	536
140	1253	528
141	1260	518
142	1273	511
143	1285	503
144	1292	493
145	1300	484
146	1306	474
147	1311	463
148	1320	454
149	1325	444
150	1332	435
151	1339	425
152	1348	417
153	1357	408
154	1365	398
155	1379	391
156	1390	383
157	1405	376
158	1411	366
159	1419	357
160	1430	348
161	1440	340
162	1451	331
163	1467	324
164	1477	315
165	1488	306
166	1498	297
167	1510	289
168	1519	280
169	1529	271
170	1537	262
171	1548	253
172	1560	244
173	1572	236
174	1578	226
175	1584	217
176	1592	208
177	1598	198
178	1605	189
179	1610	179
180	1615	170
181	1622	161
182	1628	152
183	1633	142
184	1640	133
185	1646	124
186	1652	115
187	1658	106
188	1666	97
189	1672	88
190	1677	79
191	1688	70
192	1694	61
193	1700	52
194	1714	44
195	1726	35
196	1813	27
197	1826	18
198	1843	9
199	1855	0
