iter	Passed	Remaining
0	1	326
1	3	349
2	5	335
3	6	325
4	8	331
5	11	386
6	15	417
7	20	493
8	24	516
9	26	500
10	31	544
11	35	553
12	36	531
13	38	511
14	40	494
15	41	476
16	42	460
17	44	452
18	46	442
19	47	431
20	49	420
21	51	415
22	53	411
23	55	407
24	56	398
25	60	406
26	62	400
27	64	396
28	66	392
29	69	395
30	72	393
31	75	395
32	77	393
33	80	393
34	81	386
35	83	379
36	84	372
37	86	368
38	90	374
39	93	372
40	96	373
41	99	373
42	104	381
43	107	380
44	109	377
45	112	375
46	114	374
47	120	380
48	123	380
49	127	382
50	129	378
51	132	375
52	136	377
53	139	376
54	142	375
55	144	372
56	150	377
57	153	376
58	155	371
59	156	366
60	158	360
61	159	355
62	161	351
63	163	347
64	164	342
65	166	337
66	167	332
67	168	328
68	170	323
69	171	318
70	173	315
71	177	315
72	180	314
73	183	312
74	186	311
75	190	310
76	194	310
77	197	309
78	200	307
79	204	306
80	209	307
81	212	305
82	215	304
83	219	302
84	223	302
85	227	301
86	230	298
87	232	296
88	235	293
89	239	292
90	241	288
91	244	286
92	246	283
93	248	280
94	251	278
95	255	276
96	258	274
97	261	272
98	264	269
99	268	268
100	272	267
101	275	264
102	277	261
103	280	259
104	284	257
105	288	255
106	290	252
107	293	250
108	296	247
109	300	245
110	303	243
111	307	241
112	310	239
113	313	236
114	318	235
115	320	231
116	322	228
117	324	225
118	328	223
119	332	221
120	334	218
121	337	215
122	340	213
123	344	210
124	349	209
125	353	207
126	355	204
127	357	201
128	363	200
129	367	197
130	370	195
131	372	191
132	376	189
133	379	187
134	383	184
135	386	182
136	391	179
137	395	177
138	399	175
139	403	173
140	408	170
141	411	168
142	416	165
143	419	163
144	423	160
145	427	157
146	429	154
147	432	151
148	438	150
149	443	147
150	447	145
151	451	142
152	455	139
153	458	137
154	462	134
155	465	131
156	470	128
157	474	126
158	477	123
159	482	120
160	486	117
161	489	114
162	495	112
163	499	109
164	503	106
165	507	103
166	511	101
167	515	98
168	518	95
169	522	92
170	526	89
171	530	86
172	533	83
173	536	80
174	538	76
175	541	73
176	544	70
177	546	67
178	549	64
179	553	61
180	556	58
181	560	55
182	563	52
183	565	49
184	567	46
185	570	42
186	574	39
187	578	36
188	580	33
189	583	30
190	586	27
191	590	24
192	592	21
193	594	18
194	597	15
195	600	12
196	602	9
197	605	6
198	608	3
199	610	0
