iter	Passed	Remaining
0	2	230
1	4	225
2	6	221
3	9	219
4	11	212
5	13	211
6	16	215
7	19	218
8	22	226
9	24	220
10	27	218
11	30	223
12	36	244
13	38	235
14	39	226
15	41	218
16	43	210
17	44	203
18	46	197
19	48	193
20	50	189
21	52	186
22	54	183
23	56	179
24	58	175
25	61	174
26	65	177
27	69	179
28	71	175
29	73	171
30	75	167
31	76	162
32	78	158
33	79	155
34	81	152
35	83	148
36	85	145
37	86	141
38	88	138
39	90	135
40	91	132
41	93	129
42	131	174
43	134	171
44	136	166
45	138	162
46	140	158
47	141	153
48	143	149
49	145	145
50	147	141
51	148	137
52	150	133
53	152	129
54	154	126
55	155	122
56	157	119
57	160	116
58	165	115
59	169	112
60	173	110
61	177	108
62	181	106
63	183	103
64	185	99
65	189	97
66	194	96
67	198	93
68	201	90
69	203	87
70	206	84
71	210	81
72	214	79
73	217	76
74	219	73
75	224	70
76	229	68
77	230	65
78	232	61
79	234	58
80	235	55
81	237	52
82	241	49
83	243	46
84	245	43
85	246	40
86	250	37
87	253	34
88	256	31
89	257	28
90	260	25
91	261	22
92	263	19
93	265	16
94	268	14
95	271	11
96	272	8
97	275	5
98	279	2
99	281	0
