iter	Passed	Remaining
0	7	1432
1	19	1895
2	29	1910
3	36	1776
4	51	2009
5	62	2027
6	72	2002
7	82	1980
8	87	1851
9	98	1877
10	106	1823
11	117	1833
12	129	1861
13	135	1803
14	146	1810
15	152	1754
16	162	1745
17	170	1719
18	181	1729
19	187	1684
20	194	1659
21	202	1641
22	212	1633
23	217	1596
24	224	1569
25	229	1536
26	234	1502
27	244	1502
28	259	1530
29	269	1525
30	277	1510
31	282	1483
32	292	1478
33	298	1455
34	308	1453
35	316	1442
36	327	1441
37	334	1427
38	379	1566
39	386	1546
40	391	1519
41	396	1490
42	402	1470
43	408	1449
44	414	1429
45	422	1415
46	429	1398
47	440	1394
48	444	1370
49	454	1364
50	463	1352
51	472	1343
52	481	1336
53	490	1325
54	496	1308
55	504	1297
56	509	1278
57	518	1268
58	528	1261
59	535	1249
60	542	1236
61	550	1224
62	557	1213
63	571	1213
64	580	1206
65	589	1196
66	599	1189
67	605	1175
68	619	1175
69	631	1172
70	637	1158
71	646	1149
72	658	1145
73	666	1134
74	670	1118
75	681	1112
76	693	1107
77	702	1099
78	712	1090
79	718	1077
80	728	1070
81	744	1070
82	750	1058
83	766	1058
84	776	1050
85	784	1039
86	794	1031
87	802	1021
88	811	1011
89	822	1005
90	834	999
91	849	997
92	860	990
93	866	977
94	875	967
95	884	958
96	896	952
97	907	944
98	915	933
99	929	929
100	939	921
101	958	920
102	974	917
103	995	918
104	1018	921
105	1047	928
106	1068	929
107	1090	928
108	1110	927
109	1120	916
110	1126	903
111	1141	897
112	1149	885
113	1158	873
114	1167	863
115	1174	850
116	1186	841
117	1191	828
118	1203	819
119	1214	809
120	1222	797
121	1233	788
122	1241	777
123	1248	765
124	1260	756
125	1267	744
126	1277	734
127	1285	723
128	1295	713
129	1306	703
130	1316	693
131	1325	683
132	1336	673
133	1346	663
134	1359	654
135	1367	643
136	1376	632
137	1383	621
138	1394	611
139	1400	600
140	1416	592
141	1425	582
142	1432	570
143	1440	560
144	1449	549
145	1459	539
146	1471	530
147	1476	518
148	1528	523
149	1534	511
150	1540	499
151	1545	487
152	1556	478
153	1561	466
154	1571	456
155	1579	445
156	1590	435
157	1596	424
158	1609	414
159	1615	403
160	1624	393
161	1640	384
162	1652	375
163	1660	364
164	1672	354
165	1685	345
166	1691	334
167	1703	324
168	1710	313
169	1720	303
170	1727	292
171	1735	282
172	1749	273
173	1755	262
174	1766	252
175	1779	242
176	1788	232
177	1798	222
178	1805	211
179	1816	201
180	1823	191
181	1834	181
182	1842	171
183	1852	161
184	1865	151
185	1875	141
186	1893	131
187	1905	121
188	1917	111
189	1930	101
190	1944	91
191	1950	81
192	1963	71
193	1979	61
194	1991	51
195	1996	40
196	2010	30
197	2016	20
198	2028	10
199	2042	0
