iter	Passed	Remaining
0	15	3117
1	20	2023
2	26	1727
3	30	1508
4	35	1380
5	44	1448
6	59	1652
7	69	1658
8	78	1661
9	85	1618
10	93	1613
11	102	1612
12	112	1611
13	117	1559
14	123	1527
15	134	1541
16	141	1523
17	151	1535
18	159	1518
19	163	1472
20	170	1451
21	179	1451
22	184	1422
23	192	1415
24	198	1387
25	205	1373
26	212	1364
27	221	1359
28	225	1330
29	229	1302
30	238	1297
31	242	1271
32	252	1277
33	258	1262
34	268	1267
35	281	1280
36	292	1289
37	300	1282
38	308	1273
39	319	1276
40	325	1261
41	332	1252
42	338	1234
43	343	1217
44	352	1214
45	357	1195
46	362	1181
47	367	1164
48	371	1145
49	375	1126
50	384	1122
51	390	1110
52	397	1101
53	404	1094
54	412	1086
55	418	1075
56	423	1062
57	430	1053
58	435	1041
59	440	1026
60	448	1021
61	453	1009
62	458	997
63	463	984
64	469	974
65	475	965
66	530	1053
67	535	1038
68	540	1025
69	545	1012
70	549	997
71	553	984
72	559	973
73	566	964
74	574	958
75	581	948
76	588	939
77	593	928
78	600	920
79	607	911
80	619	910
81	625	900
82	629	887
83	633	875
84	641	867
85	645	855
86	649	843
87	658	837
88	662	825
89	666	814
90	673	806
91	678	796
92	687	790
93	698	787
94	711	786
95	717	776
96	721	766
97	726	755
98	729	744
99	737	737
100	742	727
101	746	716
102	753	709
103	758	700
104	765	692
105	771	683
106	778	676
107	787	671
108	794	663
109	800	655
110	809	649
111	818	643
112	822	633
113	829	625
114	835	617
115	839	608
116	844	599
117	850	590
118	854	581
119	858	572
120	870	568
121	882	564
122	886	555
123	890	546
124	899	539
125	905	531
126	957	550
127	961	540
128	966	531
129	971	523
130	976	514
131	980	505
132	985	496
133	1009	497
134	1021	492
135	1028	484
136	1034	475
137	1040	467
138	1052	461
139	1076	461
140	1102	461
141	1118	456
142	1138	453
143	1157	449
144	1168	443
145	1173	433
146	1178	424
147	1186	416
148	1194	408
149	1202	400
150	1211	393
151	1220	385
152	1226	376
153	1234	368
154	1240	360
155	1248	352
156	1256	344
157	1265	336
158	1274	328
159	1284	321
160	1296	313
161	1304	306
162	1314	298
163	1324	290
164	1335	283
165	1344	275
166	1350	266
167	1360	259
168	1369	251
169	1377	243
170	1385	234
171	1396	227
172	1409	219
173	1418	212
174	1426	203
175	1436	195
176	1446	187
177	1453	179
178	1461	171
179	1470	163
180	1477	155
181	1484	146
182	1491	138
183	1499	130
184	1505	122
185	1509	113
186	1514	105
187	1519	96
188	1575	91
189	1581	83
190	1586	74
191	1590	66
192	1594	57
193	1598	49
194	1606	41
195	1620	33
196	1628	24
197	1633	16
198	1640	8
199	1647	0
