iter	Passed	Remaining
0	7	1544
1	14	1428
2	19	1255
3	25	1227
4	29	1142
5	33	1086
6	39	1102
7	45	1092
8	54	1146
9	59	1137
10	65	1127
11	73	1144
12	78	1124
13	82	1092
14	89	1105
15	94	1088
16	105	1141
17	113	1147
18	119	1141
19	125	1131
20	134	1143
21	141	1145
22	146	1123
23	153	1124
24	158	1108
25	165	1109
26	173	1113
27	181	1116
28	190	1124
29	198	1124
30	204	1114
31	218	1145
32	226	1145
33	234	1146
34	243	1146
35	252	1148
36	263	1162
37	276	1179
38	284	1175
39	291	1167
40	303	1176
41	310	1167
42	320	1168
43	325	1155
44	332	1144
45	339	1135
46	347	1131
47	353	1119
48	366	1130
49	378	1136
50	393	1149
51	401	1142
52	412	1145
53	420	1137
54	430	1134
55	434	1118
56	444	1114
57	449	1101
58	460	1101
59	471	1099
60	481	1096
61	494	1100
62	500	1088
63	511	1087
64	518	1077
65	525	1066
66	529	1051
67	535	1040
68	547	1039
69	551	1024
70	557	1013
71	562	999
72	566	985
73	572	974
74	577	962
75	587	957
76	593	948
77	600	938
78	605	927
79	666	999
80	678	997
81	693	998
82	705	994
83	713	984
84	721	976
85	730	967
86	737	957
87	741	944
88	745	930
89	752	920
90	757	906
91	761	893
92	768	884
93	773	871
94	777	859
95	783	848
96	787	836
97	791	824
98	795	812
99	805	805
100	811	795
101	819	787
102	823	775
103	832	768
104	837	757
105	841	746
106	848	737
107	852	726
108	858	716
109	867	709
110	871	698
111	875	687
112	882	679
113	886	669
114	890	658
115	897	649
116	901	639
117	905	629
118	911	620
119	918	612
120	929	607
121	934	597
122	939	588
123	950	582
124	961	577
125	968	568
126	973	559
127	983	553
128	995	547
129	1001	539
130	1007	530
131	1014	522
132	1021	514
133	1028	506
134	1032	497
135	1042	490
136	1047	481
137	1058	475
138	1064	467
139	1070	458
140	1076	450
141	1080	441
142	1084	432
143	1091	424
144	1096	415
145	1100	406
146	1109	400
147	1115	391
148	1122	384
149	1127	375
150	1136	368
151	1141	360
152	1147	352
153	1158	346
154	1168	339
155	1175	331
156	1181	323
157	1192	317
158	1201	309
159	1207	301
160	1212	293
161	1220	286
162	1229	279
163	1244	273
164	1257	266
165	1267	259
166	1275	252
167	1281	244
168	1292	237
169	1305	230
170	1317	223
171	1325	215
172	1338	208
173	1350	201
174	1356	193
175	1362	185
176	1371	178
177	1379	170
178	1388	162
179	1396	155
180	1402	147
181	1412	139
182	1417	131
183	1422	123
184	1435	116
185	1443	108
186	1449	100
187	1458	93
188	1464	85
189	1469	77
190	1474	69
191	1479	61
192	1485	53
193	1494	46
194	1503	38
195	1510	30
196	1523	23
197	1530	15
198	1535	7
199	1548	0
